"date","wave","wave.day","type","cases.stat"
2020-11-25,"Segunda",67,"Índice (día 1 = 100)",169.812680115274
2020-11-26,"Segunda",68,"Casos",7492
2020-11-26,"Segunda",68,"Media móvil de 7 días",8161
2020-11-26,"Segunda",68,"Spline (df=33)",9074.7363643203
2020-11-26,"Segunda",68,"Cambio en spline",0.0209211559530497
2020-11-26,"Segunda",68,"Índice (día 1 = 100)",171.490754082613
2020-11-27,"Segunda",69,"Casos",8212
2020-11-27,"Segunda",69,"Media móvil de 7 días",8510.85714285714
2020-11-27,"Segunda",69,"Spline (df=33)",9247.66616419157
2020-11-27,"Segunda",69,"Cambio en spline",0.0190561789267171
2020-11-27,"Segunda",69,"Índice (día 1 = 100)",178.842459173871
2020-11-28,"Segunda",70,"Casos",8435
2020-11-28,"Segunda",70,"Media móvil de 7 días",9244.71428571429
2020-11-28,"Segunda",70,"Spline (df=33)",9404.87870886849
2020-11-28,"Segunda",70,"Cambio en spline",0.0170002400482041
2020-11-28,"Segunda",70,"Índice (día 1 = 100)",194.263328530259
2020-11-29,"Segunda",71,"Casos",7596
2020-11-29,"Segunda",71,"Media móvil de 7 días",9338.85714285714
2020-11-29,"Segunda",71,"Spline (df=33)",9543.69034859217
2020-11-29,"Segunda",71,"Cambio en spline",0.0147595353454996
2020-11-29,"Segunda",71,"Índice (día 1 = 100)",196.241594620557
2020-11-30,"Segunda",72,"Casos",11461
2020-11-30,"Segunda",72,"Media móvil de 7 días",9581.85714285714
2020-11-30,"Segunda",72,"Spline (df=33)",9662.22869430571
2020-11-30,"Segunda",72,"Cambio en spline",0.0124205984670309
2020-11-30,"Segunda",72,"Índice (día 1 = 100)",201.347862632085
2020-12-01,"Segunda",73,"Casos",12879
2020-12-01,"Segunda",73,"Media móvil de 7 días",9776
2020-12-01,"Segunda",73,"Spline (df=33)",9761.86639976003
2020-12-01,"Segunda",73,"Cambio en spline",0.010312083123539
2020-12-01,"Segunda",73,"Índice (día 1 = 100)",205.427473583093
2020-12-02,"Segunda",74,"Casos",9297
2020-12-02,"Segunda",74,"Media móvil de 7 días",10065.1428571429
2020-12-02,"Segunda",74,"Spline (df=33)",9844.78737940803
2020-12-02,"Segunda",74,"Cambio en spline",0.00849437763766504
2020-12-02,"Segunda",74,"Índice (día 1 = 100)",211.503362151777
2020-12-03,"Segunda",75,"Casos",9193
2020-12-03,"Segunda",75,"Media móvil de 7 días",10190.4285714286
2020-12-03,"Segunda",75,"Spline (df=33)",9913.17554770258
2020-12-03,"Segunda",75,"Cambio en spline",0.00694663740911189
2020-12-03,"Segunda",75,"Índice (día 1 = 100)",214.136047070125
2020-12-04,"Segunda",76,"Casos",9571
2020-12-04,"Segunda",76,"Media móvil de 7 días",10290.1428571429
2020-12-04,"Segunda",76,"Spline (df=33)",9969.21481909656
2020-12-04,"Segunda",76,"Cambio en spline",0.00565300908112868
2020-12-04,"Segunda",76,"Índice (día 1 = 100)",216.231388088377
2020-12-05,"Segunda",77,"Casos",10459
2020-12-05,"Segunda",77,"Media móvil de 7 días",9946.57142857143
2020-12-05,"Segunda",77,"Spline (df=33)",10015.0891080429
2020-12-05,"Segunda",77,"Cambio en spline",0.00460159498804523
2020-12-05,"Segunda",77,"Índice (día 1 = 100)",209.01176753122
2020-12-06,"Segunda",78,"Casos",8473
2020-12-06,"Segunda",78,"Media móvil de 7 días",10135.5714285714
2020-12-06,"Segunda",78,"Spline (df=33)",10052.9823289944
2020-12-06,"Segunda",78,"Cambio en spline",0.00378361296067518
2020-12-06,"Segunda",78,"Índice (día 1 = 100)",212.983309317964
2020-12-07,"Segunda",79,"Casos",12159
2020-12-07,"Segunda",79,"Media móvil de 7 días",10626.2857142857
2020-12-07,"Segunda",79,"Spline (df=33)",10085.078396404
2020-12-07,"Segunda",79,"Cambio en spline",0.00319269111983049
2020-12-07,"Segunda",79,"Índice (día 1 = 100)",223.294908741595
2020-12-08,"Segunda",80,"Casos",10474
2020-12-08,"Segunda",80,"Media móvil de 7 días",10811.1428571429
2020-12-08,"Segunda",80,"Spline (df=33)",10113.5612247245
2020-12-08,"Segunda",80,"Cambio en spline",0.00282425452743318
2020-12-08,"Segunda",80,"Índice (día 1 = 100)",227.17939481268
2020-12-09,"Segunda",81,"Casos",10620
2020-12-09,"Segunda",81,"Media móvil de 7 días",10862.4285714286
2020-12-09,"Segunda",81,"Spline (df=33)",10140.6147284089
2020-12-09,"Segunda",81,"Cambio en spline",0.00267497304691035
2020-12-09,"Segunda",81,"Índice (día 1 = 100)",228.257084534102
2020-12-10,"Segunda",82,"Casos",12628
2020-12-10,"Segunda",82,"Media móvil de 7 días",10982.4285714286
2020-12-10,"Segunda",82,"Spline (df=33)",10168.4228219101
2020-12-10,"Segunda",82,"Cambio en spline",0.00274224928625387
2020-12-10,"Segunda",82,"Índice (día 1 = 100)",230.778698366955
2020-12-11,"Segunda",83,"Casos",10865
2020-12-11,"Segunda",83,"Media móvil de 7 días",11051.1428571429
2020-12-11,"Segunda",83,"Spline (df=33)",10199.1694196809
2020-12-11,"Segunda",83,"Cambio en spline",0.00302373320909909
2020-12-11,"Segunda",83,"Índice (día 1 = 100)",232.222622478386
2020-12-12,"Segunda",84,"Casos",10818
2020-12-12,"Segunda",84,"Media móvil de 7 días",11275.1428571429
2020-12-12,"Segunda",84,"Spline (df=33)",10235.0384361741
2020-12-12,"Segunda",84,"Cambio en spline",0.00351685662011469
2020-12-12,"Segunda",84,"Índice (día 1 = 100)",236.929634966378
2020-12-13,"Segunda",85,"Casos",9313
2020-12-13,"Segunda",85,"Media móvil de 7 días",11183
2020-12-13,"Segunda",85,"Spline (df=33)",10278.2137858428
2020-12-13,"Segunda",85,"Cambio en spline",0.00421838666634318
2020-12-13,"Segunda",85,"Índice (día 1 = 100)",234.993395773295
2020-12-14,"Segunda",86,"Casos",12640
2020-12-14,"Segunda",86,"Media móvil de 7 días",10760.5714285714
2020-12-14,"Segunda",86,"Spline (df=33)",10330.8793831397
2020-12-14,"Segunda",86,"Cambio en spline",0.00512400290500633
2020-12-14,"Segunda",86,"Índice (día 1 = 100)",226.116714697406
2020-12-15,"Segunda",87,"Casos",12042
2020-12-15,"Segunda",87,"Media móvil de 7 días",10834.4285714286
2020-12-15,"Segunda",87,"Spline (df=33)",10395.2191425178
2020-12-15,"Segunda",87,"Cambio en spline",0.00622790732443302
2020-12-15,"Segunda",87,"Índice (día 1 = 100)",227.668707973103
2020-12-16,"Segunda",88,"Casos",9975
2020-12-16,"Segunda",88,"Media móvil de 7 días",10650.7142857143
2020-12-16,"Segunda",88,"Spline (df=33)",10472.9956922366
2020-12-16,"Segunda",88,"Cambio en spline",0.00748195383401299
2020-12-16,"Segunda",88,"Índice (día 1 = 100)",223.808237271854
2020-12-17,"Segunda",89,"Casos",9671
2020-12-17,"Segunda",89,"Media móvil de 7 días",10905.8571428571
2020-12-17,"Segunda",89,"Spline (df=33)",10564.2865157821
2020-12-17,"Segunda",89,"Cambio en spline",0.00871678230644055
2020-12-17,"Segunda",89,"Índice (día 1 = 100)",229.169668587896
2020-12-18,"Segunda",90,"Casos",11382
2020-12-18,"Segunda",90,"Media móvil de 7 días",10579.2857142857
2020-12-18,"Segunda",90,"Spline (df=33)",10668.7478104471
2020-12-18,"Segunda",90,"Cambio en spline",0.00988815425527557
2020-12-18,"Segunda",90,"Índice (día 1 = 100)",222.30727665706
2020-12-19,"Segunda",91,"Casos",9532
2020-12-19,"Segunda",91,"Media móvil de 7 días",10204.8571428571
2020-12-19,"Segunda",91,"Spline (df=33)",10786.0357735243
2020-12-19,"Segunda",91,"Cambio en spline",0.0109936016073331
2020-12-19,"Segunda",91,"Índice (día 1 = 100)",214.439241114313
2020-12-20,"Segunda",92,"Casos",11099
2020-12-20,"Segunda",92,"Media móvil de 7 días",10089.8571428571
2020-12-20,"Segunda",92,"Spline (df=33)",10915.8066023063
2020-12-20,"Segunda",92,"Cambio en spline",0.0120313738529027
2020-12-20,"Segunda",92,"Índice (día 1 = 100)",212.022694524496
2020-12-21,"Segunda",93,"Casos",10354
2020-12-21,"Segunda",93,"Media móvil de 7 días",10216.7142857143
2020-12-21,"Segunda",93,"Spline (df=33)",11057.716494086
2020-12-21,"Segunda",93,"Cambio en spline",0.0130004036302428
2020-12-21,"Segunda",93,"Índice (día 1 = 100)",214.688400576369
2020-12-22,"Segunda",94,"Casos",9421
2020-12-22,"Segunda",94,"Media móvil de 7 días",10072.8571428571
2020-12-22,"Segunda",94,"Spline (df=33)",11211.4216461559
2020-12-22,"Segunda",94,"Cambio en spline",0.0139002616093642
2020-12-22,"Segunda",94,"Índice (día 1 = 100)",211.665465898175
2020-12-23,"Segunda",95,"Casos",9170
2020-12-23,"Segunda",95,"Media móvil de 7 días",10221.1428571429
2020-12-23,"Segunda",95,"Spline (df=33)",11376.578255809
2020-12-23,"Segunda",95,"Cambio en spline",0.0147311032325358
2020-12-23,"Segunda",95,"Índice (día 1 = 100)",214.781460134486
2020-12-24,"Segunda",96,"Casos",10559
2020-12-24,"Segunda",96,"Media móvil de 7 días",10163.5714285714
2020-12-24,"Segunda",96,"Spline (df=33)",11552.8425203377
2020-12-24,"Segunda",96,"Cambio en spline",0.015493609815302
2020-12-24,"Segunda",96,"Índice (día 1 = 100)",213.571685878963
2020-12-25,"Segunda",97,"Casos",10375
2020-12-25,"Segunda",97,"Media móvil de 7 días",10677.8571428571
2020-12-25,"Segunda",97,"Spline (df=33)",11739.8706370349
2020-12-25,"Segunda",97,"Cambio en spline",0.0161889263502006
2020-12-25,"Segunda",97,"Índice (día 1 = 100)",224.378602305476
2020-12-26,"Segunda",98,"Casos",10570
2020-12-26,"Segunda",98,"Media móvil de 7 días",10765.2857142857
2020-12-26,"Segunda",98,"Spline (df=33)",11937.3188031933
2020-12-26,"Segunda",98,"Cambio en spline",0.0168185981143192
2020-12-26,"Segunda",98,"Índice (día 1 = 100)",226.215778097983
2020-12-27,"Segunda",99,"Casos",10696
2020-12-27,"Segunda",99,"Media móvil de 7 días",10978.4285714286
2020-12-27,"Segunda",99,"Spline (df=33)",12144.8432161056
2020-12-27,"Segunda",99,"Cambio en spline",0.0173845078893893
2020-12-27,"Segunda",99,"Índice (día 1 = 100)",230.694644572526
2020-12-28,"Segunda",100,"Casos",13954
2020-12-28,"Segunda",100,"Media móvil de 7 días",11264.8571428571
2020-12-28,"Segunda",100,"Spline (df=33)",12362.1000730644
2020-12-28,"Segunda",100,"Cambio en spline",0.0178888152850551
2020-12-28,"Segunda",100,"Índice (día 1 = 100)",236.713496637848
2020-12-29,"Segunda",101,"Casos",10033
2020-12-29,"Segunda",101,"Media móvil de 7 días",12241.5714285714
2020-12-29,"Segunda",101,"Spline (df=33)",12588.7455713626
2020-12-29,"Segunda",101,"Cambio en spline",0.0183338993341446
2020-12-29,"Segunda",101,"Índice (día 1 = 100)",257.237632084534
2020-12-30,"Segunda",102,"Casos",10662
2020-12-30,"Segunda",102,"Media móvil de 7 días",12686.4285714286
2020-12-30,"Segunda",102,"Spline (df=33)",12824.4359082928
2020-12-30,"Segunda",102,"Cambio en spline",0.0187223052204953
2020-12-30,"Segunda",102,"Índice (día 1 = 100)",266.585614793468
2020-12-31,"Segunda",103,"Casos",12564
2020-12-31,"Segunda",103,"Media móvil de 7 días",13173.4285714286
2020-12-31,"Segunda",103,"Spline (df=33)",13068.8272811478
2020-12-31,"Segunda",103,"Cambio en spline",0.0190566957176585
2020-12-31,"Segunda",103,"Índice (día 1 = 100)",276.81916426513
2021-01-01,"Segunda",104,"Casos",17212
2021-01-01,"Segunda",104,"Media móvil de 7 días",13833.7142857143
2021-01-01,"Segunda",104,"Spline (df=33)",13320.8655437738
2021-01-01,"Segunda",104,"Cambio en spline",0.0192854536374222
2021-01-01,"Segunda",104,"Índice (día 1 = 100)",290.69404418828
2021-01-02,"Segunda",105,"Casos",13684
2021-01-02,"Segunda",105,"Media móvil de 7 días",14775.2857142857
2021-01-02,"Segunda",105,"Spline (df=33)",13576.655176232
2021-01-02,"Segunda",105,"Cambio en spline",0.0192021780880208
2021-01-02,"Segunda",105,"Índice (día 1 = 100)",310.479707012488
2021-01-03,"Segunda",106,"Casos",14105
2021-01-03,"Segunda",106,"Media móvil de 7 días",15331.8571428571
2021-01-03,"Segunda",106,"Spline (df=33)",13831.5903151368
2021-01-03,"Segunda",106,"Cambio en spline",0.0187774629019912
2021-01-03,"Segunda",106,"Índice (día 1 = 100)",322.175192122959
2021-01-04,"Segunda",107,"Casos",18576
2021-01-04,"Segunda",107,"Media móvil de 7 días",15615.5714285714
2021-01-04,"Segunda",107,"Spline (df=33)",14081.0650971029
2021-01-04,"Segunda",107,"Cambio en spline",0.0180365942225109
2021-01-04,"Segunda",107,"Índice (día 1 = 100)",328.137007684918
2021-01-05,"Segunda",108,"Casos",16624
2021-01-05,"Segunda",108,"Media móvil de 7 días",15409.5714285714
2021-01-05,"Segunda",108,"Spline (df=33)",14320.473658745
2021-01-05,"Segunda",108,"Cambio en spline",0.0170021628329329
2021-01-05,"Segunda",108,"Índice (día 1 = 100)",323.808237271854
2021-01-06,"Segunda",109,"Casos",14558
2021-01-06,"Segunda",109,"Media móvil de 7 días",15528.5714285714
2021-01-06,"Segunda",109,"Spline (df=33)",14545.2101366776
2021-01-06,"Segunda",109,"Cambio en spline",0.0156933690384872
2021-01-06,"Segunda",109,"Índice (día 1 = 100)",326.3088376561
2021-01-07,"Segunda",110,"Casos",14550
2021-01-07,"Segunda",110,"Media móvil de 7 días",15955.4285714286
2021-01-07,"Segunda",110,"Spline (df=33)",14750.6686675154
2021-01-07,"Segunda",110,"Cambio en spline",0.0141255113475265
2021-01-07,"Segunda",110,"Índice (día 1 = 100)",335.278578290106
2021-01-08,"Segunda",111,"Casos",15770
2021-01-08,"Segunda",111,"Media móvil de 7 días",15775.8571428571
2021-01-08,"Segunda",111,"Spline (df=33)",14932.243387873
2021-01-08,"Segunda",111,"Cambio en spline",0.0123095924971499
2021-01-08,"Segunda",111,"Índice (día 1 = 100)",331.505163304515
2021-01-09,"Segunda",112,"Casos",14517
2021-01-09,"Segunda",112,"Media móvil de 7 días",15499.1428571429
2021-01-09,"Segunda",112,"Spline (df=33)",15085.328434365
2021-01-09,"Segunda",112,"Cambio en spline",0.0102519790573686
2021-01-09,"Segunda",112,"Índice (día 1 = 100)",325.690441882805
2021-01-10,"Segunda",113,"Casos",17093
2021-01-10,"Segunda",113,"Media móvil de 7 días",15423.8571428571
2021-01-10,"Segunda",113,"Spline (df=33)",15205.317943606
2021-01-10,"Segunda",113,"Cambio en spline",0.00795405348734069
2021-01-10,"Segunda",113,"Índice (día 1 = 100)",324.108429394813
2021-01-11,"Segunda",114,"Casos",17319
2021-01-11,"Segunda",114,"Media móvil de 7 días",15352.2857142857
2021-01-11,"Segunda",114,"Spline (df=33)",15287.6060522107
2021-01-11,"Segunda",114,"Cambio en spline",0.00541179795844382
2021-01-11,"Segunda",114,"Índice (día 1 = 100)",322.60446685879
2021-01-12,"Segunda",115,"Casos",14687
2021-01-12,"Segunda",115,"Media móvil de 7 días",15454
2021-01-12,"Segunda",115,"Spline (df=33)",15327.5868967937
2021-01-12,"Segunda",115,"Cambio en spline",0.00261524560787489
2021-01-12,"Segunda",115,"Índice (día 1 = 100)",324.741834774255
2021-01-13,"Segunda",116,"Casos",14031
2021-01-13,"Segunda",116,"Media móvil de 7 días",15271.1428571429
2021-01-13,"Segunda",116,"Spline (df=33)",15320.6546139696
2021-01-13,"Segunda",116,"Cambio en spline",-0.000452274899552718
2021-01-13,"Segunda",116,"Índice (día 1 = 100)",320.899375600384
2021-01-14,"Segunda",117,"Casos",14049
2021-01-14,"Segunda",117,"Media móvil de 7 días",14475.5714285714
2021-01-14,"Segunda",117,"Spline (df=33)",15262.203340353
2021-01-14,"Segunda",117,"Cambio en spline",-0.00381519426482763
2021-01-14,"Segunda",117,"Índice (día 1 = 100)",304.181676272815
2021-01-15,"Segunda",118,"Casos",16482
2021-01-15,"Segunda",118,"Media móvil de 7 días",14404.2857142857
2021-01-15,"Segunda",118,"Spline (df=33)",15147.6272125585
2021-01-15,"Segunda",118,"Cambio en spline",-0.00750718131841087
2021-01-15,"Segunda",118,"Índice (día 1 = 100)",302.683717579251
2021-01-16,"Segunda",119,"Casos",13237
2021-01-16,"Segunda",119,"Media móvil de 7 días",14221.4285714286
2021-01-16,"Segunda",119,"Spline (df=33)",14972.3203672007
2021-01-16,"Segunda",119,"Cambio en spline",-0.0115732215282131
2021-01-16,"Segunda",119,"Índice (día 1 = 100)",298.841258405379
2021-01-17,"Segunda",120,"Casos",11524
2021-01-17,"Segunda",120,"Media móvil de 7 días",14552.8571428571
2021-01-17,"Segunda",120,"Spline (df=33)",14733.6138640622
2021-01-17,"Segunda",120,"Cambio en spline",-0.0159431869799837
2021-01-17,"Segunda",120,"Índice (día 1 = 100)",305.805715658021
2021-01-18,"Segunda",121,"Casos",16820
2021-01-18,"Segunda",121,"Media móvil de 7 días",14225
2021-01-18,"Segunda",121,"Spline (df=33)",14436.5864555969
2021-01-18,"Segunda",121,"Cambio en spline",-0.0201598474892744
2021-01-18,"Segunda",121,"Índice (día 1 = 100)",298.916306436119
2021-01-19,"Segunda",122,"Casos",13407
2021-01-19,"Segunda",122,"Media móvil de 7 días",13623.2857142857
2021-01-19,"Segunda",122,"Spline (df=33)",14088.2538174264
2021-01-19,"Segunda",122,"Cambio en spline",-0.0241284627250231
2021-01-19,"Segunda",122,"Índice (día 1 = 100)",286.272214217099
2021-01-20,"Segunda",123,"Casos",16351
2021-01-20,"Segunda",123,"Media móvil de 7 días",13328.5714285714
2021-01-20,"Segunda",123,"Spline (df=33)",13695.6316251727
2021-01-20,"Segunda",123,"Cambio en spline",-0.0278687619730502
2021-01-20,"Segunda",123,"Índice (día 1 = 100)",280.079250720461
2021-01-21,"Segunda",124,"Casos",11754
2021-01-21,"Segunda",124,"Media móvil de 7 días",13086
2021-01-21,"Segunda",124,"Spline (df=33)",13265.7355544573
2021-01-21,"Segunda",124,"Cambio en spline",-0.0313892840053594
2021-01-21,"Segunda",124,"Índice (día 1 = 100)",274.981988472622
2021-01-22,"Segunda",125,"Casos",12270
2021-01-22,"Segunda",125,"Media móvil de 7 días",12725.1428571429
2021-01-22,"Segunda",125,"Spline (df=33)",12805.5812809022
2021-01-22,"Segunda",125,"Cambio en spline",-0.0346874300083951
2021-01-22,"Segunda",125,"Índice (día 1 = 100)",267.399135446686
2021-01-23,"Segunda",126,"Casos",11174
2021-01-23,"Segunda",126,"Media móvil de 7 días",12316
2021-01-23,"Segunda",126,"Spline (df=33)",12322.1844801291
2021-01-23,"Segunda",126,"Cambio en spline",-0.0377489151151667
2021-01-23,"Segunda",126,"Índice (día 1 = 100)",258.801633045149
2021-01-24,"Segunda",127,"Casos",9826
2021-01-24,"Segunda",127,"Media móvil de 7 días",11307.2857142857
2021-01-24,"Segunda",127,"Spline (df=33)",11822.5608277597
2021-01-24,"Segunda",127,"Cambio en spline",-0.0405466784866839
2021-01-24,"Segunda",127,"Índice (día 1 = 100)",237.605067243036
2021-01-25,"Segunda",128,"Casos",14294
2021-01-25,"Segunda",128,"Media móvil de 7 días",11023.8571428571
2021-01-25,"Segunda",128,"Spline (df=33)",11313.7259994158
2021-01-25,"Segunda",128,"Cambio en spline",-0.0430393072835062
2021-01-25,"Segunda",128,"Índice (día 1 = 100)",231.649255523535
2021-01-26,"Segunda",129,"Casos",10543
2021-01-26,"Segunda",129,"Media móvil de 7 días",10420.7142857143
2021-01-26,"Segunda",129,"Spline (df=33)",10802.6956707192
2021-01-26,"Segunda",129,"Cambio en spline",-0.0451690564826304
2021-01-26,"Segunda",129,"Índice (día 1 = 100)",218.975144092219
2021-01-27,"Segunda",130,"Casos",9290
2021-01-27,"Segunda",130,"Media móvil de 7 días",9930.14285714286
2021-01-27,"Segunda",130,"Spline (df=33)",10296.4855172916
2021-01-27,"Segunda",130,"Cambio en spline",-0.0468596143830709
2021-01-27,"Segunda",130,"Índice (día 1 = 100)",208.666546589817
2021-01-28,"Segunda",131,"Casos",9770
2021-01-28,"Segunda",131,"Media móvil de 7 días",9488.42857142857
2021-01-28,"Segunda",131,"Spline (df=33)",9802.11121475484
2021-01-28,"Segunda",131,"Cambio en spline",-0.0480138880112569
2021-01-28,"Segunda",131,"Índice (día 1 = 100)",199.384606147935
2021-01-29,"Segunda",132,"Casos",8048
2021-01-29,"Segunda",132,"Media móvil de 7 días",8966.28571428571
2021-01-29,"Segunda",132,"Spline (df=33)",9326.58843873065
2021-01-29,"Segunda",132,"Cambio en spline",-0.0485122812428812
2021-01-29,"Segunda",132,"Índice (día 1 = 100)",188.412584053794
2021-01-30,"Segunda",133,"Casos",7740
2021-01-30,"Segunda",133,"Media móvil de 7 días",8771.42857142857
2021-01-30,"Segunda",133,"Spline (df=33)",8876.9328648408
2021-01-30,"Segunda",133,"Cambio en spline",-0.0482122243137216
2021-01-30,"Segunda",133,"Índice (día 1 = 100)",184.317963496638
2021-01-31,"Segunda",134,"Casos",6734
2021-01-31,"Segunda",134,"Media móvil de 7 días",8546.71428571429
2021-01-31,"Segunda",134,"Spline (df=33)",8460.16016870707
2021-01-31,"Segunda",134,"Cambio en spline",-0.0469500786453464
2021-01-31,"Segunda",134,"Índice (día 1 = 100)",179.595941402498
2021-02-01,"Segunda",135,"Casos",10639
2021-02-01,"Segunda",135,"Media móvil de 7 días",8194.71428571429
2021-02-01,"Segunda",135,"Spline (df=33)",8083.28602595121
2021-02-01,"Segunda",135,"Cambio en spline",-0.0445469276279028
2021-02-01,"Segunda",135,"Índice (día 1 = 100)",172.199207492795
2021-02-02,"Segunda",136,"Casos",9179
2021-02-02,"Segunda",136,"Media móvil de 7 días",8243
2021-02-02,"Segunda",136,"Spline (df=33)",7751.59616770387
2021-02-02,"Segunda",136,"Cambio en spline",-0.0410340370466237
2021-02-02,"Segunda",136,"Índice (día 1 = 100)",173.213856868396
2021-02-03,"Segunda",137,"Casos",7717
2021-02-03,"Segunda",137,"Media móvil de 7 días",8061
2021-02-03,"Segunda",137,"Spline (df=33)",7463.45654713122
2021-02-03,"Segunda",137,"Cambio en spline",-0.0371716501142248
2021-02-03,"Segunda",137,"Índice (día 1 = 100)",169.389409221902
2021-02-04,"Segunda",138,"Casos",7306
2021-02-04,"Segunda",138,"Media móvil de 7 días",7906.71428571429
2021-02-04,"Segunda",138,"Spline (df=33)",7215.50317290828
2021-02-04,"Segunda",138,"Cambio en spline",-0.0332223243556287
2021-02-04,"Segunda",138,"Índice (día 1 = 100)",166.147334293948
2021-02-05,"Segunda",139,"Casos",8386
2021-02-05,"Segunda",139,"Media móvil de 7 días",7586.14285714286
2021-02-05,"Segunda",139,"Spline (df=33)",7004.37205371011
2021-02-05,"Segunda",139,"Cambio en spline",-0.0292607617429779
2021-02-05,"Segunda",139,"Índice (día 1 = 100)",159.411023054755
2021-02-06,"Segunda",140,"Casos",6466
2021-02-06,"Segunda",140,"Media móvil de 7 días",7188.28571428571
2021-02-06,"Segunda",140,"Spline (df=33)",6826.69919821175
2021-02-06,"Segunda",140,"Cambio en spline",-0.0253659934303828
2021-02-06,"Segunda",140,"Índice (día 1 = 100)",151.050672430355
2021-02-07,"Segunda",141,"Casos",5654
2021-02-07,"Segunda",141,"Media móvil de 7 días",7179
2021-02-07,"Segunda",141,"Spline (df=33)",6679.12061508822
2021-02-07,"Segunda",141,"Cambio en spline",-0.0216178534953153
2021-02-07,"Segunda",141,"Índice (día 1 = 100)",150.855547550432
2021-02-08,"Segunda",142,"Casos",8395
2021-02-08,"Segunda",142,"Media móvil de 7 días",6923.57142857143
2021-02-08,"Segunda",142,"Spline (df=33)",6558.27231301457
2021-02-08,"Segunda",142,"Cambio en spline",-0.0180934450862661
2021-02-08,"Segunda",142,"Índice (día 1 = 100)",145.488112391931
2021-02-09,"Segunda",143,"Casos",6394
2021-02-09,"Segunda",143,"Media móvil de 7 días",6581.42857142857
2021-02-09,"Segunda",143,"Spline (df=33)",6460.79030066584
2021-02-09,"Segunda",143,"Cambio en spline",-0.0148639775379985
2021-02-09,"Segunda",143,"Índice (día 1 = 100)",138.29851104707
2021-02-10,"Segunda",144,"Casos",7652
2021-02-10,"Segunda",144,"Media móvil de 7 días",6403
2021-02-10,"Segunda",144,"Spline (df=33)",6383.31058671708
2021-02-10,"Segunda",144,"Cambio en spline",-0.0119922966607939
2021-02-10,"Segunda",144,"Índice (día 1 = 100)",134.549111431316
2021-02-11,"Segunda",145,"Casos",5518
2021-02-11,"Segunda",145,"Media móvil de 7 días",6299.71428571429
2021-02-11,"Segunda",145,"Spline (df=33)",6322.46917984332
2021-02-11,"Segunda",145,"Cambio en spline",-0.00953132485835292
2021-02-11,"Segunda",145,"Índice (día 1 = 100)",132.378722382325
2021-02-12,"Segunda",146,"Casos",5991
2021-02-12,"Segunda",146,"Media móvil de 7 días",6195.71428571429
2021-02-12,"Segunda",146,"Spline (df=33)",6274.90208871959
2021-02-12,"Segunda",146,"Cambio en spline",-0.00752349909041434
2021-02-12,"Segunda",146,"Índice (día 1 = 100)",130.193323727185
2021-02-13,"Segunda",147,"Casos",5217
2021-02-13,"Segunda",147,"Media móvil de 7 días",6117.14285714286
2021-02-13,"Segunda",147,"Spline (df=33)",6237.24532202095
2021-02-13,"Segunda",147,"Cambio en spline",-0.00600117199698484
2021-02-13,"Segunda",147,"Índice (día 1 = 100)",128.542267050913
2021-02-14,"Segunda",148,"Casos",4931
2021-02-14,"Segunda",148,"Media móvil de 7 días",5808.42857142857
2021-02-14,"Segunda",148,"Spline (df=33)",6206.13488842242
2021-02-14,"Segunda",148,"Cambio en spline",-0.00498784831962412
2021-02-14,"Segunda",148,"Índice (día 1 = 100)",122.055115273775
2021-02-15,"Segunda",149,"Casos",7667
2021-02-15,"Segunda",149,"Media móvil de 7 días",5859.57142857143
2021-02-15,"Segunda",149,"Spline (df=33)",6178.20679659906
2021-02-15,"Segunda",149,"Cambio en spline",-0.00450007812035561
2021-02-15,"Segunda",149,"Índice (día 1 = 100)",123.129803073967
2021-02-16,"Segunda",150,"Casos",5844
2021-02-16,"Segunda",150,"Media móvil de 7 días",5836.42857142857
2021-02-16,"Segunda",150,"Spline (df=33)",6150.09705522589
2021-02-16,"Segunda",150,"Cambio en spline",-0.0045498220274272
2021-02-16,"Segunda",150,"Índice (día 1 = 100)",122.643491834774
2021-02-17,"Segunda",151,"Casos",5491
2021-02-17,"Segunda",151,"Media móvil de 7 días",6043.71428571429
2021-02-17,"Segunda",151,"Spline (df=33)",6118.44167297796
2021-02-17,"Segunda",151,"Cambio en spline",-0.00514713539699845
2021-02-17,"Segunda",151,"Índice (día 1 = 100)",126.999279538905
2021-02-18,"Segunda",152,"Casos",5876
2021-02-18,"Segunda",152,"Media móvil de 7 días",5989
2021-02-18,"Segunda",152,"Spline (df=33)",6080.50476328697
2021-02-18,"Segunda",152,"Cambio en spline",-0.00620042025709471
2021-02-18,"Segunda",152,"Índice (día 1 = 100)",125.849543707973
2021-02-19,"Segunda",153,"Casos",5829
2021-02-19,"Segunda",153,"Media móvil de 7 días",5851.14285714286
2021-02-19,"Segunda",153,"Spline (df=33)",6036.06285861129
2021-02-19,"Segunda",153,"Cambio en spline",-0.00730891700702427
2021-02-19,"Segunda",153,"Índice (día 1 = 100)",122.952689721422
2021-02-20,"Segunda",154,"Casos",6668
2021-02-20,"Segunda",154,"Media móvil de 7 días",5803.42857142857
2021-02-20,"Segunda",154,"Spline (df=33)",5985.52059616595
2021-02-20,"Segunda",154,"Cambio en spline",-0.00837338239001938
2021-02-20,"Segunda",154,"Índice (día 1 = 100)",121.95004803074
2021-02-21,"Segunda",155,"Casos",4548
